Agent_ID,Region,NSE,Age,Gender,MBTI,VotoIntención,VotoBronca,InseguridadFocus,Volátil
PREDIK-PE-0162,Lima,Bajo,50,Masculino,ESFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0995,Selva,Bajo,33,Femenino,ENTP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0879,Selva,Bajo,71,Femenino,ENFJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0969,Selva,Medio,26,Masculino,INTJ,Candidato B (Derecha Tradicional),True,True,False
PREDIK-PE-0854,Selva,Bajo,55,Femenino,INFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0439,Costa,Medio-Alto,42,Femenino,INFP,Candidato C (Izquierda Social),True,False,False
PREDIK-PE-0989,Selva,Bajo,38,Femenino,ENFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0824,Selva,Bajo,41,Masculino,ESTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0037,Lima,Bajo,21,Masculino,INTP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0689,Sierra,Bajo,65,Masculino,ESFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0857,Selva,Bajo,28,Femenino,INTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0774,Sierra,Bajo,68,Masculino,INFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0729,Sierra,Bajo,18,Femenino,ESFP,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0042,Lima,Medio-Alto,38,Masculino,ESFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0821,Selva,Medio,47,Masculino,INFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0543,Costa,Bajo,27,Femenino,ENTJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0934,Selva,Medio,70,Femenino,INFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0097,Lima,Medio,34,Femenino,ENTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0163,Lima,Alto,24,Masculino,ESTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0945,Selva,Bajo,65,Femenino,ISTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0505,Costa,Bajo,40,Femenino,ISFJ,Candidato B (Derecha Tradicional),True,True,False
PREDIK-PE-0546,Costa,Medio,47,Femenino,ISFJ,Candidato C (Izquierda Social),True,False,False
PREDIK-PE-0907,Selva,Bajo,58,Masculino,ENFJ,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0471,Costa,Medio,36,Femenino,ENFJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0185,Lima,Medio-Alto,55,Femenino,INTP,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0980,Selva,Bajo,68,Masculino,ENFJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0686,Sierra,Medio,37,Femenino,ENFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0598,Sierra,Bajo,40,Femenino,INFP,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0960,Selva,Bajo,66,Masculino,ESFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0590,Sierra,Medio,58,Femenino,ESTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0933,Selva,Bajo,49,Femenino,ESTP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0961,Selva,Bajo,30,Femenino,INFJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0520,Costa,Medio,59,Femenino,INTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0229,Lima,Bajo,55,Femenino,ENTP,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0160,Lima,Bajo,20,Masculino,ESTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0132,Lima,Bajo,67,Femenino,ESFP,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0470,Costa,Medio-Alto,41,No Binario,ENTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0728,Sierra,Bajo,25,Masculino,INFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0396,Costa,Medio,63,Femenino,ISFJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0240,Lima,Bajo,70,Masculino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0700,Sierra,Medio,39,Femenino,ENFP,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0668,Sierra,Medio,57,Femenino,ESFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0297,Lima,Medio,38,Masculino,ISFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0476,Costa,Bajo,49,Femenino,ESFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0764,Sierra,Bajo,51,Masculino,INTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0849,Selva,Medio,56,Masculino,ISTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0581,Sierra,Medio,52,Masculino,ESFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0977,Selva,Bajo,46,No Binario,ESTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0236,Lima,Medio-Alto,70,Femenino,ENTP,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0537,Costa,Medio,30,Femenino,ISTP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0845,Selva,Bajo,46,Masculino,INTJ,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0831,Selva,Bajo,23,Masculino,ISTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0746,Sierra,Medio,30,Femenino,ISTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0994,Selva,Bajo,53,Femenino,ISTP,Candidato D (Centroderecha Tecnocrática),True,False,False
PREDIK-PE-0491,Costa,Bajo,27,Femenino,ENFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0165,Lima,Medio-Alto,23,Femenino,ENFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0260,Lima,Alto,69,Femenino,INTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0288,Lima,Alto,49,Femenino,ESFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0873,Selva,Bajo,46,Femenino,ENTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0050,Lima,Medio,65,Femenino,ESTJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0863,Selva,Medio,51,Masculino,ENFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0606,Sierra,Bajo,21,Femenino,ESFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0197,Lima,Bajo,72,Femenino,ENTP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0228,Lima,Medio,21,Masculino,ESTP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0112,Lima,Bajo,52,Femenino,ENFJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0591,Sierra,Medio,71,Femenino,ESFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0157,Lima,Medio,46,Femenino,ESFJ,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0399,Costa,Medio,23,Masculino,ESTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0325,Lima,Bajo,54,Femenino,ISTP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0133,Lima,Medio,71,Femenino,ESTP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0076,Lima,Bajo,51,Femenino,INFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0664,Sierra,Medio,23,Femenino,ENFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0878,Selva,Bajo,53,Masculino,ESTJ,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0208,Lima,Medio,68,Masculino,INFJ,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0367,Costa,Bajo,37,Masculino,INTJ,Voto Blanco / Nulo,False,False,False
PREDIK-PE-0889,Selva,Bajo,51,Masculino,INTJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0688,Sierra,Medio,46,Femenino,INTP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0421,Costa,Medio,44,Femenino,ESTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0631,Sierra,Bajo,28,Masculino,ENTP,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0131,Lima,Bajo,42,Masculino,ESTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0353,Costa,Medio-Alto,51,Femenino,INFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0528,Costa,Bajo,18,Femenino,ESFJ,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0428,Costa,Bajo,41,Masculino,ENFJ,Candidato B (Derecha Tradicional),True,True,False
PREDIK-PE-0065,Lima,Medio-Alto,20,Femenino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0126,Lima,Medio-Alto,59,Femenino,ISFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0899,Selva,Bajo,44,Femenino,ESFP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0107,Lima,Medio-Alto,36,Masculino,INTP,Candidato B (Derecha Tradicional),True,True,False
PREDIK-PE-0754,Sierra,Medio,47,Femenino,ISFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0464,Costa,Medio,66,Femenino,ISFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0358,Costa,Bajo,67,Masculino,INTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0870,Selva,Bajo,44,Femenino,ESFP,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0667,Sierra,Medio,59,Femenino,ENTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0773,Sierra,Bajo,59,Masculino,ESFJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0999,Selva,Bajo,63,Femenino,ISFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0465,Costa,Medio,47,Femenino,INFP,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0371,Costa,Medio,71,Femenino,ESFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0648,Sierra,Medio,26,Masculino,ISTP,Candidato B (Derecha Tradicional),True,False,False
PREDIK-PE-0337,Lima,Medio-Alto,50,Masculino,ESFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0347,Lima,Medio,56,Femenino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0828,Selva,Bajo,69,Femenino,ENFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0653,Sierra,Medio,51,Femenino,ESTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0602,Sierra,Bajo,40,Masculino,ESFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0714,Sierra,Medio,47,No Binario,INFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0780,Sierra,Medio,65,Masculino,INTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0891,Selva,Bajo,35,Femenino,ENFJ,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0200,Lima,Bajo,54,Femenino,INFJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0749,Sierra,Bajo,54,Femenino,INFJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0600,Sierra,Bajo,19,Masculino,ENFJ,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0659,Sierra,Medio,67,Femenino,ISFP,Candidato C (Izquierda Social),True,False,False
PREDIK-PE-0011,Lima,Bajo,66,No Binario,ENTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0488,Costa,Medio,72,No Binario,INTJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0827,Selva,Bajo,60,Masculino,ESFJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0257,Lima,Medio-Alto,19,Femenino,ISFJ,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0640,Sierra,Bajo,65,Masculino,ENFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0144,Lima,Medio-Alto,28,Femenino,ISFP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0354,Costa,Bajo,39,Masculino,ISFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0536,Costa,Bajo,39,Masculino,INFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0972,Selva,Bajo,19,Femenino,INTJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0649,Sierra,Medio,70,Femenino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0722,Sierra,Medio,42,Femenino,ISFP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0327,Lima,Medio,24,Femenino,ISFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0683,Sierra,Medio,23,Masculino,ESTJ,Candidato B (Derecha Tradicional),True,True,False
PREDIK-PE-0673,Sierra,Medio,72,Masculino,INFJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0677,Sierra,Bajo,27,Masculino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0619,Sierra,Bajo,68,Femenino,INTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0276,Lima,Medio-Alto,36,Femenino,ESTP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0291,Lima,Alto,30,Femenino,ENFP,Voto Blanco / Nulo,False,False,False
PREDIK-PE-0044,Lima,Medio,38,No Binario,ESTJ,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0074,Lima,Medio,45,Femenino,ENTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0830,Selva,Medio,51,Femenino,ISTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0978,Selva,Medio,41,Femenino,ENFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0936,Selva,Bajo,68,Femenino,ESTP,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0743,Sierra,Medio,38,Femenino,INTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0893,Selva,Medio,57,Masculino,ESTJ,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0535,Costa,Bajo,55,Masculino,INFP,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0876,Selva,Medio,31,Masculino,ENTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0485,Costa,Bajo,36,Masculino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0896,Selva,Bajo,61,Masculino,ESTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0093,Lima,Medio-Alto,44,Masculino,INFJ,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0926,Selva,Bajo,36,Masculino,ESTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0976,Selva,Medio,68,Femenino,ISFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0858,Selva,Bajo,62,Femenino,INTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0576,Sierra,Medio,59,Femenino,ISFJ,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0010,Lima,Medio-Alto,34,Masculino,INFJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0928,Selva,Bajo,62,Femenino,ESFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0697,Sierra,Bajo,68,Masculino,ISFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0173,Lima,Medio-Alto,19,Femenino,INFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0138,Lima,Bajo,68,Femenino,ESFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0070,Lima,Alto,67,Femenino,ISTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0334,Lima,Medio-Alto,62,Femenino,ESFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0338,Lima,Medio,47,Femenino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0054,Lima,Medio,57,Femenino,INTP,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0838,Selva,Bajo,47,Masculino,ESFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0705,Sierra,Medio,61,Masculino,INFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0508,Costa,Medio-Alto,55,No Binario,ENFJ,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0110,Lima,Alto,48,Masculino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0086,Lima,Medio,55,Masculino,INTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0632,Sierra,Bajo,62,Masculino,ISFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0609,Sierra,Bajo,60,Femenino,ESTJ,Candidato B (Derecha Tradicional),False,False,False
PREDIK-PE-0733,Sierra,Medio,38,Femenino,INFP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0026,Lima,Medio,59,Femenino,ESFJ,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0234,Lima,Bajo,50,Femenino,INFJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0282,Lima,Bajo,67,Femenino,ISTP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0555,Sierra,Medio,56,Femenino,ESFP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0005,Lima,Bajo,30,Masculino,ENTP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0265,Lima,Bajo,24,Masculino,ESFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0370,Costa,Medio,51,Masculino,ISTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0078,Lima,Bajo,41,Femenino,ENFJ,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0706,Sierra,Bajo,45,Masculino,INTJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0652,Sierra,Bajo,40,Femenino,ESFP,Candidato C (Izquierda Social),True,False,False
PREDIK-PE-0079,Lima,Medio,25,Masculino,ESTP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0201,Lima,Medio,29,Masculino,ESTP,Candidato B (Derecha Tradicional),False,False,False
PREDIK-PE-0273,Lima,Bajo,62,Femenino,INTJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0104,Lima,Medio,53,Masculino,ENFJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0401,Costa,Medio,36,Masculino,ISFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0770,Sierra,Bajo,20,Masculino,ISTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0797,Sierra,Bajo,22,Femenino,ESTJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0310,Lima,Medio,53,Masculino,ESTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0253,Lima,Medio,52,Femenino,ESTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0299,Lima,Medio,60,Masculino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0345,Lima,Medio-Alto,57,Femenino,ENFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0259,Lima,Medio,59,Femenino,ISTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0413,Costa,Medio,49,Femenino,ENTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0971,Selva,Bajo,62,Masculino,INFP,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0186,Lima,Medio-Alto,46,Femenino,ENTP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0713,Sierra,Bajo,66,Masculino,ENFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0134,Lima,Bajo,27,Masculino,ENFJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0623,Sierra,Medio,36,Femenino,ESFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0453,Costa,Bajo,64,Masculino,ENFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0765,Sierra,Medio,45,Femenino,ENFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0217,Lima,Bajo,48,Masculino,ENFP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0561,Sierra,Bajo,21,Masculino,ENFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0551,Sierra,Bajo,31,Femenino,INFJ,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0644,Sierra,Medio,67,Femenino,INFJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0852,Selva,Bajo,52,Masculino,ENFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0516,Costa,Bajo,57,Masculino,ISFJ,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0592,Sierra,Bajo,42,Masculino,INFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0342,Lima,Medio,26,Masculino,ENTP,Candidato D (Centroderecha Tecnocrática),True,False,False
PREDIK-PE-0718,Sierra,Bajo,71,Masculino,ENTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0832,Selva,Bajo,20,Masculino,ESFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0597,Sierra,Medio,61,Femenino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0189,Lima,Bajo,63,Masculino,INFP,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0311,Lima,Medio,51,Masculino,ENFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0905,Selva,Bajo,39,Femenino,INTJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0298,Lima,Medio,68,Femenino,INTJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0146,Lima,Medio,26,Femenino,ESFJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0534,Costa,Bajo,60,Masculino,ESFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0843,Selva,Bajo,28,Femenino,ENTJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0375,Costa,Bajo,60,Femenino,ESTP,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0006,Lima,Bajo,63,Femenino,ISFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0379,Costa,Medio,45,Masculino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0583,Sierra,Bajo,33,Femenino,ISTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0486,Costa,Bajo,51,Femenino,ESFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0072,Lima,Bajo,34,Masculino,ISTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0676,Sierra,Bajo,34,Masculino,ESTJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0120,Lima,Medio,29,Masculino,ENFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0769,Sierra,Medio,64,Femenino,INFJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0819,Selva,Bajo,59,Masculino,ESTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0745,Sierra,Medio,27,Masculino,ENTJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0089,Lima,Bajo,20,Femenino,ISFJ,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0968,Selva,Bajo,39,Femenino,ESTP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0944,Selva,Bajo,26,Masculino,ESFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0599,Sierra,Medio,62,Masculino,ENFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0155,Lima,Medio,27,Femenino,ESFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0263,Lima,Medio-Alto,59,Masculino,INFJ,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0247,Lima,Medio-Alto,26,Femenino,ENFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0615,Sierra,Bajo,58,Femenino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0077,Lima,Medio-Alto,24,Masculino,ESFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0654,Sierra,Medio,42,Masculino,ENTP,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0734,Sierra,Medio,52,No Binario,ENFP,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0017,Lima,Bajo,46,Femenino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0481,Costa,Medio-Alto,41,Masculino,ISFJ,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0304,Lima,Medio,56,Femenino,ISFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0511,Costa,Medio,71,Masculino,ENTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0363,Costa,Bajo,67,Masculino,ENFJ,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0433,Costa,Medio,27,Femenino,ENFJ,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0046,Lima,Bajo,24,Femenino,ENTP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0374,Costa,Bajo,66,Masculino,ISTP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0248,Lima,Alto,67,Femenino,ENTP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0518,Costa,Medio,65,Femenino,ISTP,Candidato B (Derecha Tradicional),True,True,False
PREDIK-PE-0842,Selva,Bajo,69,Femenino,ISFJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0624,Sierra,Medio,57,Masculino,INTP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0407,Costa,Bajo,28,Femenino,ESTJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0315,Lima,Bajo,22,Femenino,INTP,Candidato B (Derecha Tradicional),True,True,False
PREDIK-PE-0626,Sierra,Medio,39,Femenino,ENFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0108,Lima,Bajo,28,Femenino,ISFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0063,Lima,Medio-Alto,23,Femenino,ISTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0215,Lima,Medio-Alto,66,Masculino,ENFJ,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0351,Costa,Bajo,41,Masculino,INTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0915,Selva,Bajo,20,Masculino,ISFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0955,Selva,Medio,62,Masculino,ISTJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0308,Lima,Medio,57,Femenino,ENFJ,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0822,Selva,Medio,21,Masculino,ENTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0301,Lima,Medio-Alto,44,Masculino,ENTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0270,Lima,Medio,50,Masculino,ISTJ,Candidato A (Populista / Anti-Sistema),False,True,False
