Agent_ID,Region,NSE,Age,Gender,MBTI,VotoIntención,VotoBronca,InseguridadFocus,Volátil
PREDIK-PE-0456,Costa,Medio-Alto,18,Masculino,ISTP,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0359,Costa,Bajo,69,Femenino,ISTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0556,Sierra,Bajo,41,Femenino,ISFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0999,Selva,Medio,31,Masculino,ISFP,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0198,Lima,Bajo,43,Femenino,ENTJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0154,Lima,Medio,46,Masculino,INFP,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0809,Selva,Medio,21,Masculino,ENFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0115,Lima,Medio,21,Femenino,ENTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0040,Lima,Medio-Alto,24,Femenino,INFP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0042,Lima,Medio,18,Masculino,ESFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0455,Costa,Medio,19,Masculino,ISTP,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0540,Costa,Bajo,21,Femenino,INTP,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0846,Selva,Medio,26,Masculino,ESTP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0891,Selva,Bajo,33,Femenino,ESTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0205,Lima,Medio,19,Femenino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0652,Sierra,Bajo,62,Masculino,ISTJ,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0546,Costa,Medio,26,Femenino,ISFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0569,Sierra,Bajo,55,Masculino,ISFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0612,Sierra,Medio,65,Masculino,ENTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0548,Costa,Medio,56,Femenino,ISTP,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0839,Selva,Bajo,48,Femenino,ENTP,Candidato B (Derecha Tradicional),True,False,False
PREDIK-PE-0511,Costa,Bajo,43,Masculino,ISTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0945,Selva,Bajo,29,Masculino,INTP,Candidato B (Derecha Tradicional),True,True,False
PREDIK-PE-0266,Lima,Medio,23,Masculino,ESFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0823,Selva,Bajo,61,Femenino,ENFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0549,Costa,Medio,18,Femenino,INFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0761,Sierra,Medio,64,Femenino,ESTJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0836,Selva,Bajo,49,Masculino,ENTJ,Candidato B (Derecha Tradicional),True,True,False
PREDIK-PE-0395,Costa,Medio-Alto,19,Femenino,ISTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0793,Sierra,Medio,50,Femenino,ENFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0619,Sierra,Medio,25,Femenino,ISFJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0719,Sierra,Bajo,28,Masculino,INFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0210,Lima,Medio-Alto,20,Masculino,ENTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0892,Selva,Bajo,72,Femenino,ENTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0332,Lima,Medio-Alto,51,Femenino,ESFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0326,Lima,Medio,32,Femenino,ENFJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0435,Costa,Medio,66,Femenino,ISTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0933,Selva,Medio,63,Femenino,ENTP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0138,Lima,Medio,49,Masculino,INFJ,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0756,Sierra,Bajo,54,Masculino,INFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0725,Sierra,Medio,53,Femenino,ISFJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0683,Sierra,Bajo,30,Masculino,ESTJ,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0821,Selva,Medio,25,Femenino,ESTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0411,Costa,Medio,58,Masculino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0355,Costa,Medio-Alto,42,No Binario,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0187,Lima,Bajo,46,Femenino,ISFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0923,Selva,Bajo,35,Femenino,ENTP,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0113,Lima,Medio-Alto,26,Masculino,ISFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0208,Lima,Medio,60,Femenino,ESTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0125,Lima,Bajo,72,Masculino,ISFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0153,Lima,Medio,46,Masculino,ISTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0749,Sierra,Bajo,40,Masculino,ESTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0360,Costa,Medio,63,No Binario,ISFJ,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0066,Lima,Medio,71,Masculino,ENFP,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0308,Lima,Medio-Alto,31,Masculino,ESFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0513,Costa,Medio-Alto,55,Masculino,ENFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0186,Lima,Bajo,37,Femenino,ENTP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0283,Lima,Medio,53,Femenino,ENTJ,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0464,Costa,Bajo,38,Femenino,ISFJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0803,Selva,Bajo,61,Masculino,INFP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0200,Lima,Medio,66,Masculino,ISTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0097,Lima,Medio,48,Femenino,ENFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0544,Costa,Medio-Alto,26,Masculino,INTJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0968,Selva,Medio,46,No Binario,ESFP,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0077,Lima,Bajo,34,Femenino,ESFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0133,Lima,Bajo,30,Masculino,ESTJ,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0754,Sierra,Medio,70,Femenino,ESFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0217,Lima,Medio-Alto,42,Masculino,ENFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0664,Sierra,Bajo,20,Masculino,INTJ,Indeciso — Voto Volátil,False,False,False
PREDIK-PE-0936,Selva,Bajo,64,Masculino,ESTP,Voto Blanco / Nulo,False,False,False
PREDIK-PE-0206,Lima,Alto,30,Masculino,ISFJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0949,Selva,Bajo,67,Masculino,ESFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0384,Costa,Medio-Alto,33,Femenino,ESFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0036,Lima,Medio,19,Femenino,INFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0669,Sierra,Medio,56,Masculino,ESTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0680,Sierra,Bajo,65,Femenino,ENTJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0524,Costa,Bajo,71,Masculino,INFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0704,Sierra,Bajo,22,Masculino,ENFP,Voto Blanco / Nulo,False,False,False
PREDIK-PE-0296,Lima,Medio,59,Femenino,ENTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0475,Costa,Medio,23,Masculino,ENFJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0605,Sierra,Medio,62,Masculino,ISTP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0130,Lima,Medio-Alto,36,Femenino,ESTJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0033,Lima,Medio-Alto,54,Masculino,ESTP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0267,Lima,Alto,70,Femenino,ISTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0775,Sierra,Bajo,45,Femenino,ENTP,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0051,Lima,Bajo,66,Femenino,INFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0585,Sierra,Medio,28,Masculino,INTJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0104,Lima,Medio-Alto,58,Masculino,ENTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0797,Sierra,Bajo,49,Femenino,ENTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0783,Sierra,Bajo,52,Femenino,ISFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0615,Sierra,Medio,45,Femenino,ENFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0898,Selva,Bajo,24,Masculino,ENFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0062,Lima,Medio-Alto,49,Masculino,ESTJ,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0771,Sierra,Bajo,58,Masculino,ENFP,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0574,Sierra,Bajo,35,Masculino,ESFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0156,Lima,Bajo,67,Masculino,ENTP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0286,Lima,Medio,67,Masculino,ENFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0537,Costa,Medio-Alto,22,Masculino,ESTJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0379,Costa,Medio,64,Femenino,ISTJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0175,Lima,Bajo,47,Femenino,INTP,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0582,Sierra,Bajo,62,Masculino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0534,Costa,Medio,39,Masculino,ESFJ,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0553,Sierra,Medio,68,Femenino,ESFP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0434,Costa,Medio,21,Femenino,ISTP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0446,Costa,Bajo,25,Masculino,INTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0557,Sierra,Bajo,29,Masculino,ENFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0815,Selva,Bajo,29,Masculino,ESFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0501,Costa,Medio,24,Femenino,ENTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0123,Lima,Medio,29,Masculino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0706,Sierra,Medio,68,Femenino,INFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0191,Lima,Medio,71,Masculino,ESFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0723,Sierra,Medio,39,Masculino,ENFJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0937,Selva,Bajo,37,Femenino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0625,Sierra,Bajo,36,Masculino,ENTP,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0787,Sierra,Medio,48,Masculino,ESTJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0168,Lima,Bajo,46,Masculino,ENFP,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0387,Costa,Medio,64,Masculino,ENFP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0906,Selva,Medio,26,Masculino,ENFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0710,Sierra,Medio,22,Femenino,INFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0866,Selva,Bajo,31,Femenino,ISFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0570,Sierra,Bajo,70,Femenino,ENTP,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0049,Lima,Medio-Alto,71,Femenino,ENTJ,Candidato B (Derecha Tradicional),False,False,False
PREDIK-PE-0657,Sierra,Medio,20,Femenino,ENFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0996,Selva,Medio,64,Masculino,ISTP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0707,Sierra,Bajo,68,Masculino,ISTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0001,Lima,Medio,27,Masculino,ENFP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0016,Lima,Medio,30,Femenino,ESFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0236,Lima,Medio,62,Femenino,INFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0641,Sierra,Bajo,56,Femenino,INTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0988,Selva,Medio,49,Masculino,INTP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0559,Sierra,Medio,35,Femenino,ENFP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0743,Sierra,Bajo,69,Masculino,ESFP,Candidato D (Centroderecha Tecnocrática),True,False,False
PREDIK-PE-0280,Lima,Medio,55,Masculino,INFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0385,Costa,Medio,37,Masculino,ESTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0918,Selva,Medio,52,Masculino,ESTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0309,Lima,Medio,64,Femenino,INTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0955,Selva,Medio,26,Masculino,ENFJ,Indeciso — Voto Volátil,False,False,False
PREDIK-PE-0799,Sierra,Medio,71,Masculino,ESFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0152,Lima,Medio-Alto,38,Femenino,ESFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0084,Lima,Medio,68,Femenino,ESTJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0805,Selva,Medio,39,Femenino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0218,Lima,Medio,20,Masculino,ISTJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0876,Selva,Bajo,41,Masculino,ISFJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0970,Selva,Bajo,42,Femenino,INFJ,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0896,Selva,Medio,61,Femenino,ENFJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0867,Selva,Medio,36,Femenino,ENFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0466,Costa,Bajo,71,Masculino,ENTJ,Candidato B (Derecha Tradicional),True,True,False
PREDIK-PE-0662,Sierra,Bajo,66,Femenino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0029,Lima,Medio,29,Masculino,INFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0127,Lima,Bajo,50,Masculino,ENTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0490,Costa,Bajo,33,Femenino,ENFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0032,Lima,Medio-Alto,39,Femenino,ISTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0386,Costa,Medio,27,Masculino,INTP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0711,Sierra,Bajo,57,Masculino,INFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0878,Selva,Bajo,59,Femenino,INFP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0726,Sierra,Bajo,71,Masculino,INTP,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0116,Lima,Medio,59,Femenino,ESFP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0782,Sierra,Medio,58,Masculino,ISTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0458,Costa,Bajo,67,Femenino,ENTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0404,Costa,Bajo,56,Masculino,INFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0554,Sierra,Medio,20,Masculino,ENTP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0190,Lima,Bajo,51,Masculino,INTP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0381,Costa,Medio,46,Masculino,ISTJ,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0030,Lima,Medio-Alto,28,Femenino,ENFP,Indeciso — Voto Volátil,False,False,False
PREDIK-PE-0090,Lima,Alto,23,Femenino,ESFJ,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0140,Lima,Bajo,66,Masculino,INTP,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0698,Sierra,Bajo,62,Masculino,ESTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0481,Costa,Bajo,68,Masculino,ESFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0086,Lima,Alto,68,Masculino,ENFP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0031,Lima,Medio,71,Femenino,ENFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0660,Sierra,Bajo,25,Masculino,ENFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0764,Sierra,Bajo,50,Masculino,ISTP,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0926,Selva,Bajo,69,Masculino,INTJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0214,Lima,Medio,21,Masculino,INFP,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0173,Lima,Medio,26,Femenino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0011,Lima,Medio-Alto,52,Femenino,ISFJ,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0692,Sierra,Bajo,67,Masculino,INTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0589,Sierra,Bajo,44,Femenino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0732,Sierra,Bajo,51,Masculino,INFJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0211,Lima,Medio,38,Femenino,INFP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0872,Selva,Bajo,42,No Binario,ESFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0740,Sierra,Bajo,48,Femenino,INFP,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0578,Sierra,Bajo,69,Femenino,ESFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0382,Costa,Medio,60,Masculino,ESFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0157,Lima,Medio,22,Femenino,ISFJ,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0146,Lima,Medio,60,Masculino,ENTJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0668,Sierra,Medio,19,Masculino,INFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0576,Sierra,Bajo,64,Masculino,ESFP,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0010,Lima,Medio,28,Masculino,ENFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0143,Lima,Medio,69,Masculino,ISFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0131,Lima,Bajo,44,Masculino,INFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0335,Lima,Bajo,46,Masculino,ESTJ,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0653,Sierra,Medio,56,Femenino,INTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0633,Sierra,Medio,31,Masculino,ESTJ,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0599,Sierra,Medio,32,Masculino,INTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0993,Selva,Medio,41,Femenino,INFJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0848,Selva,Bajo,40,Masculino,INTJ,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0166,Lima,Bajo,24,Masculino,ESFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0913,Selva,Bajo,32,Femenino,INTJ,Indeciso — Voto Volátil,False,False,False
PREDIK-PE-0880,Selva,Bajo,34,Masculino,ENFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0768,Sierra,Bajo,64,Femenino,INFP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0350,Lima,Bajo,24,Femenino,ISTP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0361,Costa,Bajo,20,Masculino,ENTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0941,Selva,Bajo,47,Masculino,ENTP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0634,Sierra,Bajo,28,Masculino,ENFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0292,Lima,Medio,66,Masculino,INTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0638,Sierra,Bajo,30,Masculino,ESTJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0009,Lima,Bajo,59,Femenino,ESTJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0708,Sierra,Medio,57,Femenino,ESFP,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0050,Lima,Medio,23,Masculino,ISTJ,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0552,Sierra,Bajo,32,Masculino,ISFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0474,Costa,Medio-Alto,60,Femenino,ENFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0129,Lima,Medio,53,Masculino,ENTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0241,Lima,Bajo,18,Masculino,ESTP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0630,Sierra,Medio,46,Masculino,ISTJ,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0244,Lima,Alto,42,Femenino,INFP,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0235,Lima,Bajo,36,Femenino,INTJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0209,Lima,Medio,43,Femenino,ESFP,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0927,Selva,Bajo,22,Femenino,ESFJ,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0228,Lima,Medio-Alto,60,Femenino,ENTP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0012,Lima,Alto,32,Masculino,ENFP,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0037,Lima,Medio-Alto,28,Masculino,ESFJ,Candidato B (Derecha Tradicional),False,False,False
PREDIK-PE-0819,Selva,Bajo,43,Masculino,ENFJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0398,Costa,Bajo,41,Femenino,ENFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0250,Lima,Medio,19,Femenino,ENFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0590,Sierra,Medio,34,Femenino,ENFP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0345,Lima,Alto,68,Femenino,ISTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0417,Costa,Bajo,25,Masculino,ESFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0347,Lima,Medio,54,Masculino,ESTP,Candidato B (Derecha Tradicional),False,False,False
PREDIK-PE-0262,Lima,Bajo,32,Femenino,ESTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0701,Sierra,Medio,55,Femenino,ESTJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0816,Selva,Bajo,36,Femenino,ESFP,Candidato B (Derecha Tradicional),False,False,False
PREDIK-PE-0729,Sierra,Medio,62,Masculino,ENFJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0831,Selva,Bajo,52,Femenino,INFP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0095,Lima,Medio-Alto,45,Femenino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0982,Selva,Bajo,56,Masculino,ESFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0273,Lima,Bajo,67,Masculino,ENFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0889,Selva,Medio,40,Masculino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0207,Lima,Bajo,24,Femenino,INTJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0418,Costa,Bajo,22,Femenino,ESFJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0493,Costa,Bajo,54,Femenino,ISTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0796,Sierra,Medio,22,Femenino,ESTP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0401,Costa,Bajo,57,Femenino,INTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0046,Lima,Bajo,57,Masculino,ENTJ,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0322,Lima,Medio,29,Masculino,ENTJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0291,Lima,Bajo,57,Femenino,ENTP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0568,Sierra,Bajo,57,Femenino,INFP,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0246,Lima,Alto,24,Masculino,INFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0720,Sierra,Medio,29,Femenino,ENTP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0220,Lima,Medio,72,Masculino,INTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0514,Costa,Medio,21,Femenino,ENFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0714,Sierra,Bajo,20,Femenino,INTP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0822,Selva,Bajo,29,Masculino,ISTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0755,Sierra,Medio,29,Masculino,ISFJ,Indeciso — Voto Volátil,True,True,True
