Agent_ID,Region,NSE,Age,Gender,MBTI,VotoIntención,VotoBronca,InseguridadFocus,Volátil
PREDIK-PE-0498,Costa,Medio,67,Femenino,ENFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0988,Selva,Bajo,29,Femenino,ESTJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0469,Costa,Medio,63,Masculino,ENTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0212,Lima,Bajo,36,Femenino,ENFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0012,Lima,Medio-Alto,33,Masculino,ESTJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0308,Lima,Alto,52,Masculino,ISFJ,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0702,Sierra,Bajo,59,Masculino,ESFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0191,Lima,Medio-Alto,37,Femenino,ESFJ,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0179,Lima,Medio,30,Femenino,ENFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0384,Costa,Bajo,40,Femenino,ISFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0831,Selva,Medio,31,Femenino,ENTP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0528,Costa,Bajo,68,Femenino,INTJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0844,Selva,Medio,72,Masculino,ISFP,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0656,Sierra,Bajo,46,Masculino,ESFP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0317,Lima,Medio,62,Femenino,ISTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0824,Selva,Bajo,62,Masculino,ENTJ,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0246,Lima,Medio-Alto,28,Femenino,INFJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0692,Sierra,Bajo,52,Femenino,ESFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0720,Sierra,Medio,33,No Binario,ESTJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0741,Sierra,Medio,24,Femenino,INFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0020,Lima,Bajo,36,Masculino,ESFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0826,Selva,Bajo,46,Femenino,ESFP,Candidato D (Centroderecha Tecnocrática),True,False,False
PREDIK-PE-0348,Lima,Medio,43,Masculino,ENTJ,Indeciso — Voto Volátil,False,False,False
PREDIK-PE-0982,Selva,Bajo,51,Masculino,ISFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0948,Selva,Bajo,58,Masculino,ESFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0307,Lima,Bajo,64,Masculino,ENFP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0315,Lima,Medio-Alto,39,Masculino,ENFP,Candidato B (Derecha Tradicional),False,False,False
PREDIK-PE-0052,Lima,Bajo,52,Masculino,ESTP,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0312,Lima,Medio-Alto,27,Masculino,ESTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0524,Costa,Bajo,63,Femenino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0546,Costa,Medio,35,Masculino,ENFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0082,Lima,Medio,41,Masculino,ISTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0281,Lima,Medio-Alto,26,Femenino,ENFP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0521,Costa,Medio,42,Femenino,ENFJ,Candidato B (Derecha Tradicional),False,False,False
PREDIK-PE-0439,Costa,Medio,18,Masculino,ISTJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0143,Lima,Bajo,66,Femenino,INFJ,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0671,Sierra,Medio,20,Femenino,ENFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0272,Lima,Bajo,36,Masculino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0275,Lima,Bajo,21,Masculino,ENTP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0166,Lima,Medio-Alto,32,Femenino,ISFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0821,Selva,Bajo,37,Masculino,ENFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0881,Selva,Bajo,58,Masculino,ISTJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0791,Sierra,Medio,47,Femenino,INFP,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0482,Costa,Bajo,48,Femenino,ESFJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0091,Lima,Medio,27,Femenino,ESTP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0066,Lima,Medio,23,Femenino,ESFP,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0700,Sierra,Medio,72,Femenino,ENFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0782,Sierra,Bajo,34,Femenino,ENTJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0897,Selva,Bajo,69,Femenino,ISTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0057,Lima,Medio-Alto,72,Femenino,ESTJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0812,Selva,Bajo,18,No Binario,INTJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0873,Selva,Bajo,62,Masculino,ENTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0283,Lima,Medio-Alto,35,Femenino,ENFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0192,Lima,Medio,36,Femenino,ISTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0058,Lima,Medio-Alto,40,Masculino,ISTJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0234,Lima,Bajo,40,Femenino,INFP,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0806,Selva,Bajo,39,Masculino,ISTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0531,Costa,Medio-Alto,18,Masculino,INTJ,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0100,Lima,Alto,65,Masculino,INTP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0046,Lima,Alto,57,Masculino,ENTJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0691,Sierra,Bajo,66,Femenino,ISFP,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0277,Lima,Medio,72,Femenino,ESFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0270,Lima,Medio,68,Femenino,ISTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0007,Lima,Bajo,29,Masculino,ENFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0034,Lima,Medio,72,Masculino,ENTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0959,Selva,Bajo,64,Masculino,ESTJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0539,Costa,Medio,24,Femenino,ISTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0162,Lima,Medio-Alto,72,Femenino,ENTJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0174,Lima,Bajo,25,Masculino,ENFJ,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0898,Selva,Bajo,41,Masculino,ESFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0298,Lima,Medio,41,Femenino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0002,Lima,Bajo,19,Femenino,ENTP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0010,Lima,Medio,26,Masculino,ISTP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0715,Sierra,Bajo,70,Femenino,ESFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0646,Sierra,Medio,57,Femenino,ENTJ,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0196,Lima,Medio,60,Masculino,ESTJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0493,Costa,Bajo,18,Masculino,ENFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0378,Costa,Medio,54,Masculino,ESFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0586,Sierra,Bajo,52,No Binario,INTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0993,Selva,Medio,48,Masculino,ESFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0074,Lima,Alto,31,Masculino,ENFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0061,Lima,Medio-Alto,51,Femenino,ISTJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0153,Lima,Medio,47,Masculino,ISFP,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0148,Lima,Medio-Alto,64,Femenino,ENTP,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0452,Costa,Bajo,47,Femenino,INTP,Candidato D (Centroderecha Tecnocrática),True,False,False
PREDIK-PE-0070,Lima,Bajo,21,Masculino,ISTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0981,Selva,Bajo,55,Masculino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0193,Lima,Medio,61,Femenino,ESTP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0263,Lima,Medio,42,Femenino,ENFJ,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0601,Sierra,Bajo,30,Femenino,INFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0735,Sierra,Bajo,42,Femenino,ISTP,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0059,Lima,Medio,20,Masculino,ENTJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0164,Lima,Medio-Alto,58,Femenino,ISFJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0930,Selva,Bajo,31,Femenino,ISTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0339,Lima,Bajo,32,Femenino,ESFP,Indeciso — Voto Volátil,False,False,False
PREDIK-PE-0723,Sierra,Bajo,58,Femenino,ISFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0446,Costa,Medio,72,No Binario,ESFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0654,Sierra,Medio,46,Femenino,ESFJ,Candidato B (Derecha Tradicional),False,False,False
PREDIK-PE-0518,Costa,Bajo,70,Femenino,ISFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0803,Selva,Bajo,49,Femenino,INFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0651,Sierra,Bajo,45,Masculino,ENFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0369,Costa,Bajo,36,Masculino,ENFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0657,Sierra,Bajo,49,Femenino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0407,Costa,Medio-Alto,31,Femenino,ISFP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0573,Sierra,Medio,64,Masculino,INTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0223,Lima,Medio-Alto,55,Masculino,ESTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0939,Selva,Bajo,32,Femenino,ESFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0460,Costa,Medio,39,Femenino,ENTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0879,Selva,Medio,25,Masculino,ESTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0535,Costa,Bajo,21,Masculino,ISFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0605,Sierra,Bajo,32,Femenino,ESTP,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0461,Costa,Medio,43,Masculino,ISFP,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0302,Lima,Medio,62,Femenino,INTJ,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0767,Sierra,Bajo,67,Femenino,INFJ,Indeciso — Voto Volátil,False,False,False
PREDIK-PE-0924,Selva,Bajo,21,Masculino,INFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0996,Selva,Bajo,32,Masculino,ESTP,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0670,Sierra,Medio,63,Femenino,ENFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0602,Sierra,Medio,72,Femenino,ENTP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0540,Costa,Bajo,72,No Binario,ESTP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0288,Lima,Bajo,41,Masculino,ENFJ,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0795,Sierra,Medio,37,Femenino,INTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0822,Selva,Medio,47,Femenino,INTP,Voto Blanco / Nulo,False,False,False
PREDIK-PE-0983,Selva,Medio,66,Femenino,ENFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0273,Lima,Medio-Alto,44,Femenino,ISFP,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0496,Costa,Medio,57,Femenino,ENTP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0630,Sierra,Bajo,56,Femenino,INTP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0604,Sierra,Bajo,47,Femenino,ENFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0935,Selva,Medio,59,Masculino,INFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0342,Lima,Medio,18,Masculino,INFJ,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0140,Lima,Medio-Alto,67,Masculino,ISTP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0678,Sierra,Bajo,20,Masculino,ISFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0494,Costa,Medio,61,Femenino,ESTJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0207,Lima,Medio-Alto,53,Masculino,ISFP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0997,Selva,Bajo,69,Masculino,ENFJ,Candidato D (Centroderecha Tecnocrática),True,False,False
PREDIK-PE-0553,Sierra,Bajo,46,Masculino,ENTJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0774,Sierra,Bajo,26,Femenino,ISTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0578,Sierra,Bajo,47,Masculino,ESFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0995,Selva,Bajo,49,Masculino,ENTP,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0431,Costa,Medio,49,Masculino,ISTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0295,Lima,Medio-Alto,28,Femenino,INFJ,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0999,Selva,Bajo,60,Femenino,ENFP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0121,Lima,Medio,42,Femenino,INFJ,Candidato B (Derecha Tradicional),True,False,False
PREDIK-PE-0569,Sierra,Bajo,29,Masculino,ESFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0998,Selva,Bajo,59,No Binario,INTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0279,Lima,Bajo,47,Femenino,ISFJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0558,Sierra,Bajo,58,Masculino,INTJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0400,Costa,Medio-Alto,72,Masculino,INFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0165,Lima,Medio,57,Femenino,ESFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0834,Selva,Bajo,37,Femenino,ENTJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0552,Sierra,Bajo,37,Femenino,ENTJ,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0029,Lima,Medio,54,Femenino,ISFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0456,Costa,Medio,54,Femenino,ENFJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0399,Costa,Bajo,33,Femenino,INFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0255,Lima,Medio,30,Femenino,INFJ,Indeciso — Voto Volátil,False,False,False
PREDIK-PE-0044,Lima,Medio-Alto,72,Femenino,ENFP,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0427,Costa,Medio,23,Femenino,ENFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0570,Sierra,Medio,68,Femenino,ESFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0314,Lima,Medio,40,Masculino,INFJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0368,Costa,Medio,70,Masculino,ISTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0852,Selva,Medio,18,Femenino,ISFJ,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0777,Sierra,Bajo,32,Masculino,ESTP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0065,Lima,Alto,43,No Binario,INTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0706,Sierra,Medio,70,Femenino,ESTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0642,Sierra,Bajo,67,Femenino,INFP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0440,Costa,Medio,58,Femenino,ESFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0401,Costa,Bajo,72,Femenino,ESFJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0390,Costa,Medio,23,Masculino,ESFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0388,Costa,Medio,46,Masculino,ESFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0099,Lima,Medio-Alto,18,Masculino,INFJ,Voto Blanco / Nulo,False,False,False
PREDIK-PE-0889,Selva,Medio,28,Masculino,INTP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0508,Costa,Medio,42,Femenino,ENFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0974,Selva,Bajo,50,Femenino,ISFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0201,Lima,Bajo,24,Masculino,ESFJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0259,Lima,Medio,63,Masculino,ENFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0925,Selva,Bajo,37,Femenino,ESTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0195,Lima,Medio,70,Femenino,ESFP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0832,Selva,Bajo,18,Masculino,ESTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0371,Costa,Medio,38,No Binario,ENFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0154,Lima,Bajo,54,Masculino,ISFJ,Candidato B (Derecha Tradicional),True,False,False
PREDIK-PE-0441,Costa,Bajo,68,Femenino,ENFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0410,Costa,Medio-Alto,66,Masculino,ESFJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0111,Lima,Bajo,22,Femenino,ENFJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0338,Lima,Bajo,59,Masculino,INTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0650,Sierra,Medio,30,Masculino,ENTJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0945,Selva,Medio,25,Masculino,INTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0564,Sierra,Medio,35,Masculino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0813,Selva,Medio,43,Masculino,INFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0648,Sierra,Bajo,22,Masculino,INTJ,Voto Blanco / Nulo,False,False,False
PREDIK-PE-0841,Selva,Bajo,60,Masculino,INFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0836,Selva,Bajo,33,Masculino,INFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0118,Lima,Alto,29,Masculino,INTP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0957,Selva,Bajo,26,Masculino,ESTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0579,Sierra,Bajo,58,Masculino,ESFJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0623,Sierra,Medio,49,Femenino,ESFP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0544,Costa,Medio,51,Masculino,ENTP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0053,Lima,Medio,57,Masculino,ENFP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0510,Costa,Medio,57,Femenino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0105,Lima,Medio-Alto,34,Masculino,ISTJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0610,Sierra,Medio,64,Masculino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0333,Lima,Medio-Alto,18,Masculino,ESFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0566,Sierra,Medio,65,Masculino,ISTP,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0470,Costa,Medio,67,Femenino,ESTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0071,Lima,Bajo,25,Femenino,ISFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0606,Sierra,Bajo,22,Masculino,INFJ,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0804,Selva,Bajo,68,Femenino,ENTP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0181,Lima,Medio,21,Femenino,ESFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0300,Lima,Bajo,53,Femenino,ENTJ,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0382,Costa,Bajo,60,Masculino,ISTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0419,Costa,Bajo,65,Masculino,ESTJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0666,Sierra,Medio,53,Masculino,INTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0659,Sierra,Bajo,49,Femenino,ISTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0765,Sierra,Bajo,56,Masculino,ENFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0643,Sierra,Medio,65,Femenino,INFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0341,Lima,Alto,63,Femenino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0760,Sierra,Bajo,34,Femenino,ISFP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0934,Selva,Bajo,67,Masculino,ENFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0921,Selva,Bajo,57,Femenino,ESTJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0979,Selva,Bajo,71,Masculino,ENFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0102,Lima,Medio-Alto,59,Femenino,ENFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0687,Sierra,Bajo,40,Masculino,ENTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0976,Selva,Bajo,30,Masculino,ESFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0745,Sierra,Bajo,65,Femenino,ENTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0532,Costa,Medio,54,Femenino,ESFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0030,Lima,Bajo,69,Femenino,INFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0358,Costa,Medio,29,Masculino,INFJ,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0289,Lima,Medio,52,Femenino,ESFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0062,Lima,Medio-Alto,19,Masculino,ESFP,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0684,Sierra,Bajo,58,Femenino,ISTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0843,Selva,Medio,22,Femenino,INTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0049,Lima,Medio-Alto,67,Masculino,ISFJ,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0437,Costa,Medio,71,Masculino,INTP,Voto Blanco / Nulo,False,False,False
PREDIK-PE-0709,Sierra,Medio,36,Masculino,INTP,Voto Blanco / Nulo,False,False,False
PREDIK-PE-0688,Sierra,Medio,68,Masculino,INTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0509,Costa,Bajo,22,Masculino,ENTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-1000,Selva,Medio,62,Femenino,ESFP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0189,Lima,Bajo,64,Femenino,ENTP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0027,Lima,Medio-Alto,69,Masculino,ESFP,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0505,Costa,Medio,49,Femenino,INFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0242,Lima,Medio,49,Masculino,INFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0655,Sierra,Medio,70,Femenino,ISTJ,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0483,Costa,Bajo,45,Masculino,ENFJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0141,Lima,Alto,18,Masculino,ENFJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0764,Sierra,Bajo,29,Femenino,INFP,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0408,Costa,Medio,57,Masculino,INTP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0626,Sierra,Bajo,59,Masculino,ISTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0530,Costa,Medio,61,Femenino,ESTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0199,Lima,Medio-Alto,19,Femenino,INFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0011,Lima,Alto,72,Masculino,ENTJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0594,Sierra,Medio,69,Masculino,ESFP,Indeciso — Voto Volátil,False,False,False
PREDIK-PE-0904,Selva,Bajo,25,Masculino,ENTJ,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0475,Costa,Medio,25,Masculino,INTJ,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0042,Lima,Medio,36,Masculino,ISFJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0761,Sierra,Bajo,38,Masculino,ISFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0490,Costa,Medio,59,Masculino,ENFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0013,Lima,Medio-Alto,37,Femenino,ESTJ,Candidato A (Populista / Anti-Sistema),True,True,False
